CANONICAL_SMILES,MOLREGNO
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2(C)[C@H]3CC[C@]4(C)[C@H](CC[C@@]45CCC(=O)O5)[C@H]13,897994
CN(CCCOc1ccc(Cl)cc1Cl)CC#C,4381
CC1CCCC(NC(=O)CCN2C(=O)Oc3ccccc23)C1C,815053
[O-][N+](=O)c1cccc(c1)c2nc(c3ccccc3)c([nH]2)c4cccs4,994738
COc1ccc(cc1)c2nc(N)c3ncn([C@H]4O[C@@H](CO)[C@@H](O)[C@@H]4O)c3n2,1120510
Cl.COc1ccc(CC(=O)NCCN2CCCC2)cc1,1121243
Cc1cc(C)cc(CSCC(=O)N\N=C\c2ccc(OCC(=O)NCc3occc3)cc2)c1,1696862
CN1CCC[C@@H]1c2cccnc2.OC(C(O)C(=O)O)C(=O)O.OC(C(O)C(=O)O)C(=O)O,1355929
Fc1cccc(c1)C(=O)N2CCC3(CCN(Cc4ccccc4)CC3)CC2,778799
COC(=O)c1cc(nc(O)c1C#N)c2ccc3ccccc3c2,833225
O=C(Oc1ccccc1)N2CCC3(CCCN(Cc4ccc(cc4)C#N)C3)CC2,901441
Cc1nnc2c(Oc3ccccc3)nc4ccccc4n12,992403
N[C@@H](CO)C(=O)O,9413
CCOC(=O)[C@@]12C[C@@H]1\C(=N\O)\c3ccccc3O2,747720
CCN1C=C(C(=O)NCC(=O)OC)c2cc(OC)c(OC)cc2C1=O,919724
CCn1c(C)nc2cc(ccc12)C(=O)NNS(=O)(=O)c3ccccc3F,955755
COCCN1C(=O)C(=Nc2cnc(Oc3ccccc3)nc12)c4cn(C)c5ccccc45,1033780
CN1C(=C(C(C2=C(O)N(C)C(=S)N(C)C2=O)c3ccccn3)C(=O)N(C)C1=S)O,963217
COc1ccccc1CNc2ccnc(n2)c3ccccc3C(F)(F)F,869893
Cc1ccccc1CSc2nsc(N)n2,883419
[O-][N+](=O)c1ccc(N2CCCCCC2)c(c1)S(=O)(=O)N3CCCCC3,744156
FC(F)(F)c1cnc(NN2C(=S)S\C(=C\c3ccccn3)\C2=O)c(Cl)c1,985598
[O-][N+](=O)c1cc(Cl)ccc1C(=O)NCc2ccc(Cl)cc2,732768
CN(c1ccc(cc1)C(=O)NC2CC3CCC2C3)S(=O)(=O)C,1105308
CCCSC1=C(C#N)C(C(=C(N1)c2ccccc2)C(=O)OCC)c3cccnc3,785311
COC(=O)c1c(NC(=O)CSc2ncnc3sc(C)c(C)c23)scc1c4ccccc4,901609
Cn1nc(c2cc(sc12)c3nnc(SCC#C)n3C)C(F)(F)F,1120813
COc1ccc(NC2(C(=O)c3ccccc3C2=O)c4ccc(Cl)cc4)cc1,985791
N[C@H](Cc1onc(O)c1Cl)C(=O)O,795011
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,84633
CC(C)C(O)(C(C)C)C(C)C,872929
N[C@@H](C[S+]([O-])CC(=O)N)C(=O)O,1120240
Cl.CCN(CC)c1nc2ccccc2[nH]1,1003840
FC(F)(F)c1nnc2c(Sc3ccc(Cl)cc3)nc4ccccc4n12,723953
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@@H](CO)c3ccccc3,822472
COC(=O)CSc1nnc2N(C3CCCCC3)C(=O)c4c5CCCCc5sc4n12,865975
COc1cccc(CN2C(=O)C(=Nc3cncnc23)c4ccc(F)cc4)c1,780146
Oc1c2ccccc2c3N=Nc4cccc1c34,1106010
CCn1c(SCC(=O)c2ccc3ccccc3c2)nnc1c4cccs4,892156
NC(=O)NOC[C@@H]1NC(=O)NC1=O,942079
CC(C)c1ccc(\C=C\C(=O)Nc2sc(C)c(C)c2C#N)cc1,851939
Cc1ccc2cc3cc(oc3nc2c1)C(=O)N4CCC5(CC4)OCCO5,856106
Cc1onc(c1)C(=O)NCc2ccccc2,923517
CCOC(=O)CCN1C(=O)[C@H]2CC[C@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/OCc4ccccc4)[C@@H]2C1=O,819458
CC1(C)O[C@@H]2CO[C@@H]([C@@H]2O1)c3n[nH]c4c(O)nc(O)nc34,1120257
OC(=O)CCC(=O)N1CCc2cc(ccc12)S(=O)(=O)NCc3cccs3,390027
CCNc1ncc2N=C(C(=O)N(CCC#N)c2n1)c3cn(C)c4ccccc34,800174
Cc1ccc(NC(=O)CCC(=O)c2ccc(F)cc2)cc1Cl,988618
,755093
CN(CC1CCCO1)C2CCN(CC2)C(=Nc3cccc(C)c3C)S,862329
O=C1SC(=C/C/1=C\N2CCCCC2)c3ccccc3,1021579
Cc1ccc(C)c(c1)S(=O)(=O)N2CCC(CC2)c3nc(O)c4nnn(Cc5ccc(F)cc5)c4n3,863992
Cn1cnc(c1Sc2nc(N)nc3c2ncn3[C@H]4C[C@H](O)[C@@H](CO)O4)[N+](=O)[O-],741390
CCCCNC(=O)CCC(=O)Nc1ccc2nc(cc(C)c2c1)N3CCOCC3,866870
NCc1nnn(Cc2ccccc2)c1N.OP(=O)(O)O,953336
NC(=N)NCCCCCCCCCCNC(=N)N,668260
CC1=C(N=Nc2ccccc2)C(=O)N(N1)c3ccc(cc3)S(=O)(=O)O,1634508
Oc1nc(S)nc2NCN(CCCN3CCOCC3)Cc12,1120370
Cc1ccccc1C(=O)Nc2ccccc2c3nnn(CC(=O)Nc4ccc5OCCOc5c4)n3,730873
COc1ccc(cc1)c2cc(n3nc(C(=O)NCc4occc4)c(Cl)c3n2)C(F)(F)F,754464
CC1=C(CCO)C(=O)N(N1S(=O)(=O)c2c(Cl)cc(Cl)cc2Cl)c3ccccc3,929512
O=C(N[C@H]([C@@H]1C[C@H]1C(=O)NCc2ccccc2)c3ccccc3)OCc4ccccc4,957564
COc1ccc(cc1)C(O)c2nccn2Cc3ccccc3,999610
Clc1cccc(NC(=S)NC(=O)c2occc2)c1N3CCCCC3,754948
CN(CC(=O)O)Cc1c[nH]c2ccccc12,1121084
CN(C)c1ccc(cc1)C2N(C(=O)CN(C2=O)C(C)(C)C)c3ccccc3C,843576
Cc1nn(c2ccccc2)c3N=C4N(C(c5ccc(O)c(O)c5)c13)c6ccccc6N=C4Nc7ccccc7,959423
COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C3)C(=O)c4occc4)C2)cc1,1021161
Cc1ccc(cc1)C(=O)Nc2c(C#N)c(C)c(C)n2Cc3ccccc3,809533
Nc1c(Cl)ncnc1N2CCOCC2,1121175
Nc1[nH]nc(c1Cl)c2ccc(Br)cc2,935574
CC(C)NC[C@H](O)c1ccc(NS(=O)(=O)C)cc1,421294
CN(Cc1occc1)c2ccnc(n2)c3cocc3,861042
Clc1cccc(Cc2cnc(NC(=O)c3cccs3)s2)c1,489658
CCCCCOC(=O)c1c(N)n(CCOC)c2nc3ccccc3nc12,783504
CSc1ccc2Sc3ccccc3N(CC[C@H]4CCCCN4C)c2c1,781442
Cc1nc(O)c(O)c(CN2CCCCC2)n1,1113477
CN[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O[C@H]2[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO,802062
N#Cc1cccc(c1)c2ccc3ncnc(NCc4ccccc4)c3c2,860156
[O-][N+](=O)C1=C(NC2CCCCC2)C3=NC4(CCCCC4)[N+](=C3C=C1)[O-],864950
o1nc(nc1c2ccc3ccccc3c2)c4ccccc4,429205
CC(=O)Oc1ccc2ccccc2c1C(NC(=O)Cc3ccccc3)c4ccc(Cl)cc4,814439
C[C@](N)(COP(=O)(O)O)C(=O)O,641439
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(OC)nc23)c4ccc(OC)cc4,942831
Cc1cccc(C(=O)c2ccccc2C(=O)O)c1O,749855
CCCNC(=O)OC[C@@H]1O[C@H](CCO\N=C(/C)\CCN2CCCc3nc(C)c(C)cc23)C=C[C@@H]1Oc4ccc(OC)cc4,779399
C(Nc1nncs1)Nc2nncs2,750112
Cc1nc2ccc(NC(=NCC=C)S)cc2nc1C,839431
[O-][N+](=O)c1ccc(cc1)c2c[nH]c(SCc3ccccc3Cl)n2,1031534
CN1CCN(CC1)c2ncc3N=C(C(=O)N(Cc4ccc(F)cc4)c3n2)c5cccs5,977063
COC(=O)C1=C(c2cc(OC)c(OC)c(OC)c2)c3ccnc(OCc4ncccn4)c3C(=O)N1Cc5ccnc(C)c5,664111
CC(C)C(=O)Nc1cc2OCCOc2cc1C(=O)c3ccccc3,1078794
CCN=C(S)NNC(=O)c1cccc(Br)c1,792962
Cc1ccc(cc1NC(=S)NC(=O)c2ccccc2)c3nc4ccccc4s3,920412
Ic1cncc(OC[C@@H]2CCN2)c1,200012
O=C1N(CSc2ccc3OCCOc3c2)N=Nc4ccccc14,965931
NC[C@@H]1O[C@H](O[C@@H]2[C@H](N)C[C@H](N)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,911744
c1ccc2c(c3c[nH]c4ccccc34)c5ccccc5nc2c1,770512
CNc1ncnc2ccc(cc12)c3ccccc3OC,781083
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc2ccccc2,209074
O=C1NCCc2c1[nH]c3ccccc23,463912
CCCCCCc1c(O)noc1C[C@H](N)C(=O)O,6163
CC[C@@H]1[C@H](Cc2cncn2C)COC1=O,608732
CN(c1ccc(cc1)C(=O)NCCSCc2cccc(C)c2)S(=O)(=O)c3ccccc3,999804
OC(=O)c1cccc(CN2CCCCC2)c1,919897
NC(=O)C1(CCN(CC1)C(=Nc2ccc(Cl)cc2)S)N3CCCCC3,920386
CCN1C=C(C(=O)O)C(=O)c2cnc(nc12)N3CCCC3,119300
C[C@H]1COC(=O)C\C=C/[C@@H](C)[C@H](COC1=O)NS(=O)(=O)c2ccc(C)cc2,738717
CCSC1=C(C#N)C2(CCCCC2)C(=C(N)N1)C#N,805382
CS(=O)(=O)N1CCC[C@@]2(CCN(C2)C(=O)Nc3ccccc3)C1,860139
COC(=O)N1CCC2(CC1)CN(C2)C(=O)Nc3cccc(F)c3,741009
C\C(=N/OC(=O)c1ccc(F)cc1)\c2nccs2,620061
Cn1cccc1C(=O)N2CCC3(CC2)CN(C3)c4ccccn4,797044
CN(Cc1occc1)c2ccnc(n2)c3cccc(NS(=O)(=O)C)c3,781064
Clc1cccc(c1)N2C(=O)CC(SC(=Nc3ccccc3)Nc4ccccc4)C2=O,885072
Nc1ncnc2c1nc(c3ccccc3)n2[C@H]4O[C@@H](CO)[C@@H](O)[C@H]4O,795503
COc1ccccc1c2ccc3ncnc(N(C)C)c3c2,832740
COC(=O)[C@@]1(Cc2ccccc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7cccc8ccccc78,756475
CC(C)CNC(=O)C(=O)N\N=C\c1cccs1,1681792
COc1ccc(cc1)c2csc(n2)N3C(=O)CSC3=N,807421
CC(C)Cc1ccc(cc1)[C@H](C)C(=O)O,317909
CCOC(=O)c1[nH]c(C)c(C(=O)N2CCC3(CC2)OCCO3)c1C,962750
Cc1cc(Nc2ccc(cc2)N=Nc3ccc(O)c4ncccc34)nc(C)n1,861407
Cc1cc(C)c2NC(C3CC=CC3c2c1)c4ccc(cc4)S(=O)(=O)N5CCOCC5,962128
Clc1ccc(COn2c(nc3ccccc23)c4ccccc4)cc1,964547
Clc1cccc(\C=N/C=N\c2cccc(Cl)c2)c1,822340
COc1cccc(CN2C(=O)C(=Nc3cnc(Nc4cccc(OC)c4)nc23)c5cccs5)c1,900554
Cc1ccn2c(NC(=O)c3ccccc3)c(nc2c1)c4cccs4,1120215
O=C(\C(=C\Nc1ccccn1)\C#N)c2occc2,874983
Cc1cccc(c1)N2C(=O)C3=C(c4ccccc4CC35CCCCC5)n6cnnc26,787837
CN1C(=O)N(C)C(=O)C(=CNCCOc2ccccc2C)C1=O,835765
Cc1ccc2nc(cc(C(=O)NCCCn3ccnc3)c2c1)c4ccccc4,915758
CN(C)c1ccnc(Oc2ccc(Cl)cc2)c1C#N,853617
Cc1onc(C)c1C(=O)N2CCC[C@@]3(CCN(Cc4nccs4)C3)C2,998492
CC(C)NC[C@@H](O)COc1cccc2ccccc12,10099
CO\N=C(\CNC(=O)c1ccc(Cl)cc1Cl)/c2ccc(Cl)cc2,1699658
Cc1nc2sc(C#N)c(N)c2c3CCCCc13,807416
Cc1onc(C)c1C(=O)N2CCC3(CCCN(Cc4nccs4)C3)CC2,991176
COc1ccc(NC(=Nc2ccccc2)S)cc1,1023439
Fc1cccc(c1)C(=O)N2CCC3(CC2)CCN(CC3)c4ccncc4,821290
Cl.Cc1nc2nc(C)c(CCC(=O)NCCCN3CCN(CC3)c4cccc(Cl)c4)c(C)n2n1,932416
Cc1cn[nH]c1,261343
OC(=O)C1CCC(CNC(=O)OCc2ccccc2)CC1,1083219
COC(=O)c1ccccc1OCC(=O)N2CCN(CC2)c3ccc(OC)cc3,732334
CN(C)CCOC(=O)c1ccc(N)cc1,608659
Clc1ccc(nn1)N2C[C@H]3CC[C@@H](C2)N3,705566
CN1CCN(CC(=O)Nc2cccc3ccccc23)CC1,752686
Cc1nc2ccccc2nc1N3CCCC3,874803
Clc1ccc(cc1)C(=O)N2CCN(CC2)C(=O)c3occc3,829287
O[C@@H]1C\C(=N\NC(=O)OCc2ccccc2)\[C@@H]3CC[C@H]4[C@H]([C@H]3[C@@H]1O)C(=O)N(C5CCCCC5)C4=O,1120271
CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F,16584
COc1cccc(OC)c1OCCCCN2CCCC2,816819
Cn1cc(\C=N\N2C=Nc3scc(c4ccccc4)c3C2=O)c5ccccc15,1325089
COc1cccc(c1)[C@@H]2Oc3ccc(OC)cc3\C(=N\O[C@@H](C)CN4CCCCc5nc(C)c(C)cc45)\[C@@H]2O,979048
Nc1nc(O)c2CN(CCCN3CCOCC3)CNc2n1,902737
CN(C)Cc1c(O)c2cc(C)ccc2nc1c3ccccc3,736053
[Na+].CCN1CCN(C(=O)N[C@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)[O-])c4ccccc4)C(=O)C1=O,1120900
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6ccc(nc6)C(F)(F)F,996872
CC(=CCC\C(=C\CO\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@H]1CC[C@H]3[C@H]2C(=O)N(C3=O)c4cccc(Oc5ccccc5)c4)\C)C,818990
CC(C)[N+](C)(CCC(C(=O)N)(c1ccccc1)c2ccccc2)C(C)C,675183
COc1ccccc1c2cncnc2NCc3cccnc3,954529
CCC(=O)N1CCc2cc(ccc12)S(=O)(=O)NC(C(C)C)C(=O)NCc3ccc(F)cc3,1121222
CN(C)S(=O)(=O)c1cc(ccc1N2CCCCCC2)[N+](=O)[O-],974347
Cc1nnc2ccccc2c1O,1120766
CCCC(=O)NC1=C(C(=O)c2ccccc2N1CC)c3cccs3,866905
CC(c1ccc(Cl)cc1)n2c(S)nnc2c3ccc4ccccc4n3,815858
Cc1cc(C)cc(NC(=NC2CC3CCC(C2)N3Cc4occc4)S)c1,887363
COc1ccc(cc1)C(=O)N2CCC3(CCCN(C3)c4ncccn4)CC2,858673
CC1=C(C)c2ccc(Oc3ccc(cc3C(F)(F)F)[N+](=O)[O-])c(C)c2OC1=O,875060
COc1ccc2[nH]c(nc2c1)[S+]([O-])Cc3ncc(C)c(OC)c3C,419601
CN1CCN(CC1)c2ncc3N=C(C(=O)N(Cc4ccc(F)cc4)c3n2)c5cccc(c5)C#N,936106
CCOC(=O)N1CCN(Cc2nc3N(C)C(=O)NC(=O)c3n2Cc4ccccc4C)CC1,960488
O=S(=O)(N1CCC2(CCN(CC2)c3ccc(cc3)c4ccccc4)CC1)c5ccccc5,1022878
COc1cc(cc(OC)c1OC)C2C(=C(N)Oc3cc(O)ccc23)C#N,827821
OC(=O)C=C1CCN(CC1)c2ncc(cc2Cl)C(F)(F)F,842567
N[C@H](C(=O)O)c1ccc(C(=O)O)c(O)c1,57902
CN1CCN(CC1)c2nc(nc3ccccc23)c4cocc4,860940
CC(C)(C)c1ccc(O)c(CN(Cc2cc(ccc2O)C(C)(C)C)C3CCCCC3)c1,917983
CC1=C(C(=O)N(N1)c2ccccc2)c3cc(C)nn3c4ccccc4,1634466
COc1ccc(NS(=O)(=O)c2cc(ccc2OC)c3nnnn3C)cc1,755526
CC(C)Cn1c(nc(c1S(=O)(=O)c2ccc(F)cc2)[N+](=O)[O-])C(C)C,767213
O.[Na+].CC(=O)[N-]S(=O)(=O)c1ccc(N)cc1,1103972
CN1CCC(CC1)(c2ccc(C)c(O)c2C)c3ccc(C)c(O)c3C,1120564
NC1=N[C@@H](N(C(=N1)N)c2ccc(cc2)S(=O)(=O)Nc3ncccn3)c4ccc(Cl)cc4,918662
[O-][N+](=O)c1ccc(cc1)C2C3N2C4(CCCCC4)N=C3c5ccccc5,837622
CC(=O)Nc1ccc(NC(=O)CSc2nnc(c3occc3)n2Cc4occc4)cc1,737459
CN1C(=O)N(C)c2[nH]c(CCCc3ccc(cc3)[N+](=O)[O-])nc2C1=O,756603
Fc1ccc(CN2C(=O)C(=Nc3cncnc23)c4cc(F)cc(F)c4)cc1,920628
COc1cc(cc(OC)c1OC)c2oc(SCC(=O)Nc3ccc4OCCOc4c3)nn2,723751
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC,1018685
SC(=S)NCCCn1ccnc1,792657
Cc1cc(C)c(c(C)c1)S(=O)(=O)NNC(=O)C2CCN(Cc3ccccc3)CC2,1105248
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,838769
COc1ccc(\C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,898363
COc1ccc(cc1)N2C(C(CCC2=O)C(=O)Nc3ccccn3)c4ccc(OC)c(OC)c4,946106
Brc1ccc(\C=C\C(=O)NC2CCCCCC2)cc1,906127
Cc1onc(NC(=O)c2ccc(cc2)S(=O)(=O)Nc3ccccc3)c1,988791
CCN1CN=C(S)N(C1)c2cc(C)ccc2C,914326
Oc1on[n+](CCCC[n+]2cc(O)on2)c1,940299
COC(=O)[C@@]1(Cc2ccccc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCSCCO,754915
CCN1CCC[C@H]1CNC(=O)c2c(O)c(Cl)cc(Cl)c2OC,4672
CCOC(=O)Nc1nc(c(C)s1)c2ccccc2,758571
CN1C(=O)N(C)c2nc(\C=C/c3cccc(Cl)c3)n(C)c2C1=O,935842
Cc1ccnc(NS(=O)(=O)c2ccc(cc2)N=[N+]=[N-])n1,1121032
Cc1ccc(C(=O)c2cc(ccc2N3CCOCC3)[N+](=O)[O-])c(C)c1,796083
CN1C(=O)NC(=O)c2c1nc(N3CCN(CC3)c4ccccc4)n2CCCSc5nnc(C)s5,879931
CCOC(=O)CN1C(=O)Oc2cc(ccc12)S(=O)(=O)NCCc3ccc(OCC)c(OCC)c3,824957
CC(C)(C)N1C(=O)[C@H]2CC[C@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/OCCCC#C)[C@@H]2C1=O,742534
COCCN1C(=O)C(=Nc2cnc(nc12)N3CCNCC3)C,779473
OCCNc1nc2ccccc2[nH]1,1115364
COc1ccc(Nc2nc(Cl)nc(NCC=C)n2)cc1,870198
O=C(N1CCC2(CCCN(Cc3ccccc3)C2)CC1)c4csnn4,939699
N[C@@H](CN1C=C(I)C(=O)N(Cc2ccc(cc2)C(=O)O)C1=O)C(=O)O,332794
NNc1nncc2ccccc12,8788
C[N+]1(C)CCC(=C(c2ccccc2)c3ccccc3)CC1,675291
CC1=C(Cl)C(=O)N2C=CSC2=N1,893874
Cc1oc(nc1C[S+]([O-])CC(=O)N2CCC3(CC2)OCCO3)c4ccccc4C,931166
[Na+].CC(=O)OCC1=C(N2[C@@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(=O)[O-],738429
CN1Cc2c(ncn2c3ccsc3C1=O)C(=O)OC(C)(C)C,906
CCc1ccc(cc1)N2C(=O)N(CC(=O)NCc3occc3)c4sc(C(=O)N(C)C)c(C)c4C2=O,806632
Oc1ccccc1C(=O)N\N=C/c2ccc3CCCc3c2,1020582
CCOC(=O)N\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]3[C@H]2C(=O)N(C4CCCCC4)C3=O,752636
COc1ccc(Oc2nc(C)cc(C)c2S(=O)(=O)c3ccc(C)cc3)cc1,963678
Cc1ccc(cc1)c2ccc(CCC(=O)O)n2CC3CCCO3,736840
C[C@@H](CCO[C@@]1(C)OCC[C@@H]1C)C(=O)C,1120341
O=C1C=Nc2cnc(Oc3ccccc3)nc2N1CCc4ccccc4,1027278
CC(C)(C)NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,999475
CCOc1ccc2nc(O)c(CN(CCCO)Cc3nnnn3CCc4ccccc4)cc2c1,895920
CC1(C)OC(=C(\C=N\CC(O)c2ccccc2)C(=O)O1)O,1702519
CCOC(=O)CN1C(=O)c2ccccc2N=C1c3ccccc3,882075
CO[C@@H]1COC(=O)[C@H](CCSC)NC(=O)C\C=C/[C@@H](C)COC(=O)[C@@H]2CCCN2C(=O)C\C=C/[C@H]1C,897132
CCCCC1=Nc2ccccc2C(=O)N1c3ccc(Cl)cc3[N+](=O)[O-],773033
CC(C)(C)c1ccc(O)c(CN(Cc2c(O)ccc3ccccc23)C4CCCCC4)c1,837016
CCOC(=O)c1ccc(NC(=NS(=O)(=O)c2ccccc2C)c3ccccc3)cc1,879686
COc1ccc(cc1)C(=O)C2=C(O)C(=O)N(CC3CCCO3)C2c4cccc(O)c4,865848
Sc1c2ncnc2ncn1CCSc3[nH]cnc4ncnc34,1112203
COc1ccc(\C=C(\NC(=O)C)/C(=O)O)cc1,846684
O[C@@H]1C\C(=N\NC(=O)OCc2ccccc2)\[C@@H]3CC[C@H]4[C@H]([C@H]3[C@@H]1O)C(=O)N(C4=O)c5cccc(Oc6ccccc6)c5,823520
C[C@@H](N)C(=N)NO,1120885
CC1=Nc2ccccc2C(=O)N1NC(=O)c3ccccc3Cl,1091157
Cc1nc(SCC(=O)Nc2ccc3OCCOc3c2)c4oc5ccccc5c4n1,844573
CC(=O)N1CCC2(CC1)CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)C2,740326
C[C@]12CC[C@@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@H]1CCC2=O,990667
C\C(=N/CC(=O)O)\c1ccccc1,801024
CCc1ccc(CCN2CCCCC2)nc1,989635
[O-][N+](=O)c1ccc(CSCc2ccc(Cl)cc2)cc1,833845
OC(=O)C(O)(c1ccc(cc1)c2ccccc2)c3ccc(cc3)c4ccccc4,797407
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3,173
CCOc1ccc(cc1)C(=O)C2=C(O)C(=O)N(CCOCCO)C2c3ccccc3OC,956397
O.C[C@@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)[C@H](CO)O[C@@H]2Oc3cc(O)c4C(=O)C[C@H](Oc4c3)c5ccc(O)cc5)[C@@H](O)[C@H](O)[C@@H]1O,1120916
Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)nc1,903180
Cl.CCC(=O)c1ccc(OCC(O)CN(CCc2ccccc2)Cc3ccccc3)cc1,727819
CSCC[C@H](N(C)C)C(=O)O,692313
CC(C)c1ccc(\C=N\NC(=O)CN(c2cccc(Cl)c2Cl)S(=O)(=O)C)cc1,1687416
OC1=NC(=O)CN1\N=C/c2oc(cc2)c3ccc(cc3)[N+](=O)[O-],1041669
CN1C(=CC(=O)N=C1SCC(=O)Nc2ccccc2)O,828138
COC(=O)COc1ccsc1C(=O)OC,732093
Clc1ccc(cc1)C(=N)NOC(=O)c2cc(nc3ccccc23)c4ccccc4,844991
CC[C@@]1(NC(=O)N(C)C1=O)c2ccccc2,878323
Clc1ccc(cc1)C(=O)NC2=CC3=C(CCCC3=O)OC2=O,886692
COC(=O)C\C=C/[C@@H](C)[C@H]1O[C@@H](COC(=O)C)[C@@H](OC(=O)C)C=C1,1120443
COc1ccc2N(C(=O)C)S(=O)(=O)c3ccccc3c2c1,725841
CCCCCCCCN[C@@H](C)[C@H](O)c1ccc(SC(C)C)cc1,944721
OCc1cc(ccc1O)[C@@H](O)CNCCCCCCOCCCCc2ccccc2,383769
CN(C)c1ncc2N=C(CCc3ccccc3)C(=O)N(C4CC4)c2n1,905011
CC1=C(Sc2ccc(Cl)cc2)C(=O)N(N1)C(C)(C)C,1634310
COc1nc(nc(n1)C(=N)NO)N2CCCCC2,760400
CC(=N)NCc1cccc(CN)c1,175857
Cc1sc2ccccc2[n+]1CCC(=O)O,950712
OC(=O)CN1C(=O)O[C@H](C1=O)c2ccccc2,685248
CC[C@]1(C[C@@H]2C[C@H]1C=C2)[N+](=O)[O-].CC[C@]3(C[C@@H]4C[C@H]3C=C4)[N+](=O)[O-],1028019
COc1ccccc1CCN2C(=O)C(=Nc3cncnc23)CCc4ccccc4,820676
O[C@@H](COCc1occc1)CO\N=C/2\C[C@@H](O)[C@@H](O)[C@H]3[C@@H]2CC[C@@H]4[C@@H]3C(=O)N(C4=O)c5ccc(F)cc5F,780846
Cc1ccc(OCC(=O)NNC(=O)c2oc3ccccc3c2)cc1,828641
CCOC(=O)[C@]1(CC(=O)O)CCCC1=O,1121170
Cl.OCCN1CCN(CCOc2cccc(Cl)c2)CC1,736717
CCOC(=O)Cc1cc(O)n2nc(C)c(C#N)c2n1,931059
CC(C)(C)C(=O)Nc1ccc2Cc3ccc(NC(=O)C(C)(C)C)cc3c2c1,969116
C[C@@H](COc1ccccc1)N(CCCl)Cc2ccccc2,748289
C[C@@](N)(Cc1ccc(O)cc1)C(=O)O,792845
COc1ccccc1c2cncnc2Nc3ccc(F)cc3,857966
Cn1cc(C2=Nc3cnc(nc3N(Cc4ccc(F)cc4)C2=O)N5CCNCC5)c6ccccc16,738790
CN1C(=O)c2c3CCCc3sc2n4cnnc14,848255
CCNc1ncc2N=CC(=O)N(Cc3cccs3)c2n1,902656
Cc1cc(C)n2nc(SCN3C(=O)c4ccccc4C3=O)nc2n1,829479
CC(C)NC[C@H](O)c1ccc(O)c(O)c1,642262
COCCNc1ncnc2ccc(cc12)c3cccnc3,860566
COCCCNC(=O)\C=C\c1ccc(Cl)cc1,896274
CCc1c(C)c2c(C)nnc2oc1O,833320
CN(C)Cc1ccccc1c2cc(Nc3ccccc3)ncn2,741753
O=C(NCCCN1CCN(Cc2ccccc2)CC1)C3CCN(CC3)S(=O)(=O)N4CCCC4,933699
O=C(N1CCC2(CC1)CN(C2)c3ccccc3)c4occc4,819974
Cc1nnc(NC(=O)CCC(=O)NCc2cccs2)s1,1037413
O=C1N(Cc2cccs2)c3nc(Oc4ccccc4)ncc3N=C1c5ccccc5,821507
COc1ccc(cc1)C(=O)c2c[nH]c(c2)C(=O)NCc3cccs3,648380
Cl.CC(=O)OC1C2CCCC1C(CC2)N3CCCC3,726277
Cc1cc(ccc1NCc2ccccc2)[N+](=O)[O-],907434
