ID	STANDARD_VALUE
1120740	*
752368	*
770881	15848.93
904512	*
725405	14125.38
789288	*
209007	1258.93
861469	*
705811	*
785681	10000.0
899035	3162.28
912458	1995.26
932908	14125.38
798408	3981.07
778431	1995.26
897427	*
1021227	10000.0
892148	10000.0
1121247	*
421333	*
1092580	*
887604	*
1702915	891.25
50439	15848.93
929095	15848.93
940173	3162.28
1682416	*
835546	*
704638	25118.86
752610	251.19
1031495	*
889899	*
35312	1000.0
742402	12589.25
739268	*
943214	39810.72
984293	*
839693	*
1020907	*
821766	10000.0
938663	15848.93
746748	3162.28
814503	*
740893	10000.0
934035	3981.07
916938	7943.28
1081027	*
821327	3162.28
899893	*
857552	15848.93
723982	28183.83
1103316	*
1020640	1995.26
874046	6309.57
1024286	*
823133	1258.93
1121182	1778.28
884415	17782.79
797494	1995.26
699883	22387.21
900714	*
798733	1584.89
1681510	5623.41
903655	*
322597	19952.62
1012982	15848.93
1034829	3981.07
741951	15848.93
1679384	*
1004494	15848.93
997572	*
948337	3981.07
812414	6309.57
772017	12589.25
912051	*
896107	*
975866	*
1120266	*
1120485	*
938437	*
864972	7943.28
1081998	*
984451	3162.28
903087	*
1700722	*
919578	*
911165	*
173982	*
859393	3981.07
861307	*
1014040	316.23
820166	*
939837	*
857477	*
978577	630.96
754483	*
1027810	25118.86
998715	3981.07
1703402	*
857381	*
913992	*
1014430	*
899030	*
793832	794.33
862048	15848.93
833661	15848.93
811712	*
551031	*
947657	4466.84
768417	1778.28
106120	1584.89
940032	*
907596	1995.26
815959	*
829628	12589.25
955491	15848.93
862255	7943.28
777020	6309.57
861661	*
1007106	*
198543	*
855549	14125.38
1683075	14125.38
787817	25118.86
817566	*
913286	*
1031588	*
780270	*
883755	14125.38
977375	12589.25
739258	*
991518	*
896764	3162.28
726444	17782.79
798597	3981.07
1116248	*
841436	12589.25
821401	7943.28
1020383	15848.93
137121	*
958147	*
734423	*
878252	39810.72
868025	*
453721	*
66029	12589.25
1120539	*
1031809	*
795374	15848.93
797651	31622.78
984319	14125.38
877334	25118.86
754042	3548.13
857754	*
1084800	10000.0
1036114	3981.07
726651	3162.28
693543	*
934335	*
758819	*
1026213	*
977625	12589.25
916177	25118.86
1702624	*
782543	31622.78
777226	3981.07
968740	*
455461	1584.89
938860	12589.25
983344	*
861545	*
1003831	*
861775	*
794053	794.33
1121098	*
828491	*
1701463	*
892405	3548.13
796682	15848.93
1121176	*
1006204	*
954073	25118.86
784828	25118.86
832231	*
898128	19952.62
1031852	15848.93
264663	*
973727	1412.54
871301	25118.86
1678629	*
1548105	*
893419	22387.21
943682	5011.87
674717	*
817996	15848.93
803203	28183.83
806311	398.11
837885	*
744797	*
960104	12589.25
72430	*
1033764	*
760059	*
28553	*
900098	*
884019	*
980156	14125.38
57754	*
873102	1995.26
1104847	35481.34
878614	1995.26
968138	14125.38
844944	3981.07
1121267	7079.46
515978	*
1120563	*
1682560	3162.28
752254	*
981086	12589.25
836234	*
737054	*
1080790	*
940246	*
28119	*
753697	*
854586	501.19
938444	*
1095100	3981.07
742673	*
1000864	7943.28
998848	*
743190	*
890568	15848.93
874129	15848.93
908306	3162.28
899188	3981.07
715210	*
1696835	*
812189	*
103943	*
778056	794.33
1036776	*
1016842	*
763400	*
859111	25118.86
841655	501.19
974905	5011.87
780898	*
988944	5011.87
815166	39810.72
782613	*
867207	12589.25
835180	*
932710	10000.0
810633	*
1120685	*
745861	*
840589	*
1120714	*
825510	*
862561	12589.25
788261	3162.28
1697817	*
42381	25118.86
1002866	25118.86
887533	*
954409	*
949651	39810.72
108787	*
963701	*
797060	*
733941	*
1112016	*
1078948	*
937231	12589.25
937869	*
642262	5011.87
1023637	*
753998	*
1024995	1584.89
785017	3981.07
752714	*
940146	15848.93
856324	25118.86
1091666	*
995767	630.96
769412	15848.93
903079	*
833894	3981.07
856999	*
858963	10000.0
917360	31622.78
976213	12589.25
759773	25118.86
778725	3162.28
907186	*
1085	*
910477	*
759266	7079.46
754810	*
823268	*
957130	*
931839	*
983226	14125.38
950645	31622.78
1104316	28183.83
818911	*
1688647	*
734026	14125.38
949349	1412.54
739388	794.33
969436	14125.38
909281	3548.13
1002380	1412.54
1702422	7079.46
329583	31622.78
871547	2511.89
731907	*
952366	*
460843	251.19
725426	2511.89
134450	12589.25
740781	10000.0
1382797	3981.07
150400	*
738349	15848.93
1120898	*
291427	*
933486	14125.38
1120627	*
785868	12589.25
1703664	*
1036504	6309.57
916782	14125.38
908874	14125.38
887387	*
979929	199.53
766774	*
821709	10000.0
769362	15848.93
821742	3981.07
775713	3548.13
370658	*
954538	*
67247	15848.93
779616	*
763093	3162.28
969025	8912.51
111478	15848.93
859671	*
1010388	11220.18
788815	*
1022898	794.33
758029	*
33202	7943.28
829345	1000.0
758705	1995.26
759213	3981.07
857834	15848.93
972083	25118.86
795640	10000.0
406504	1584.89
1016955	15848.93
946317	1584.89
723783	199.53
848191	1412.54
994676	1258.93
1014858	3981.07
849251	*
845182	*
693426	*
976663	*
746429	*
875108	*
733562	*
86784	*
6723	*
1699206	*
1120250	*
759117	1584.89
788495	1258.93
1120263	*
982255	19952.62
1120277	*
828715	*
1121049	*
925758	*
897313	12589.25
675106	*
801450	*
825990	*
961634	2818.38
112006	*
984435	1584.89
929259	25118.86
870615	3981.07
898345	*
371807	*
864503	10000.0
731042	*
931997	7943.28
1547729	*
1701189	15848.93
971716	*
880639	3981.07
813146	*
730811	*
795119	*
791115	*
779146	10000.0
876760	*
741707	*
872573	17782.79
966786	*
805539	*
871514	*
798668	3981.07
889931	17782.79
907685	3981.07
976561	31622.78
754543	1995.26
1316545	2511.89
1113694	25118.86
891515	7079.46
796255	10000.0
837495	5011.87
743673	10000.0
84549	*
1120617	*
671001	*
40405	*
898407	*
1703913	*
806126	10000.0
828879	*
820972	*
910793	*
971256	14125.38
37266	5011.87
1029597	7079.46
981541	12589.25
944391	*
838033	*
761720	*
817232	*
16735	15848.93
753452	3981.07
157306	*
1032987	251.19
736820	1995.26
741645	15848.93
746640	15848.93
900172	31622.78
738298	*
1112766	*
901866	5011.87
968617	*
1340446	*
922379	22387.21
1000237	10000.0
920818	*
925585	4466.84
936548	1000.0
794113	*
842321	*
991453	25118.86
725355	22387.21
859959	6309.57
980812	17782.79
988148	*
904626	3162.28
1120787	*
1679504	*
822130	*
1120662	*
747125	*
771826	15848.93
828831	3162.28
1026278	3162.28
10352	*
801035	*
821819	6309.57
40346	*
936628	3981.07
930014	*
858964	12589.25
957028	17782.79
802048	*
994319	1412.54
779431	5011.87
991997	7079.46
111665	1258.93
1120416	*
729317	25118.86
801948	*
1120768	*
838572	*
867375	794.33
800123	*
908011	12589.25
534140	3981.07
1020991	7943.28
1116499	25118.86
402531	3981.07
985021	15848.93
751503	7943.28
328158	*
911559	*
982403	39810.72
806145	*
979828	*
50440	12589.25
751235	22387.21
800633	*
728099	14125.38
1017259	*
430676	10000.0
736836	2511.89
971995	11220.18
379948	25118.86
1022112	*
1021996	*
57551	3162.28
904234	15848.93
46726	*
153330	3162.28
856487	*
887084	*
795448	*
938567	*
818908	*
760174	*
742558	*
762047	3981.07
975363	794.33
1022427	12589.25
33870	7943.28
714406	3981.07
947843	25118.86
740376	*
896939	12589.25
771654	*
832093	*
704632	316.23
1014803	31622.78
929551	22387.21
754813	10000.0
784683	3981.07
833145	10000.0
753111	2511.89
729515	25118.86
1003007	11220.18
72035	316.23
914079	10000.0
1025782	3981.07
1121043	19952.62
938924	3162.28
1001905	2818.38
740960	*
781347	*
1013114	*
1001097	*
900598	*
1015024	31622.78
840503	39.81
744725	11220.18
954236	*
1679742	*
1017810	*
911525	*
971848	*
763237	*
831741	*
776109	1258.93
914412	15848.93
974974	15848.93
146114	19952.62
958618	*
1120467	*
1696710	*
571172	*
819218	3162.28
804690	5011.87
897226	*
818590	*
1000749	*
881007	*
916948	*
1030874	*
950417	*
858591	*
885118	*
515305	*
526526	25118.86
1681703	14125.38
895846	3548.13
906537	7079.46
1294115	*
742024	*
965900	*
982304	*
5884	39.81
1102399	22387.21
1012233	7943.28
955097	2238.72
759254	*
1120860	*
1013990	19952.62
841101	3162.28
728877	12589.25
750206	12589.25
1003702	14125.38
1089666	*
821109	1000.0
887928	5623.41
1017961	3981.07
924751	12589.25
891103	*
917158	*
972264	3548.13
152689	*
1105629	15848.93
899261	*
977519	5011.87
733015	446.68
944791	3981.07
905630	891.25
936199	*
826125	3981.07
729899	2818.38
705274	*
873304	*
1018305	10000.0
1031423	*
751367	*
1120945	*
1027433	*
1309075	*
943451	7079.46
1120377	*
798340	5011.87
868251	*
1121135	*
430546	*
1026850	*
78364	*
797378	*
913433	28183.83
746433	2511.89
929085	*
833510	14125.38
890332	*
766281	*
915940	3548.13
817315	3548.13
849382	14125.38
756476	*
871908	*
737433	1412.54
626007	*
736854	39810.72
1680780	25118.86
751734	19952.62
857644	*
1013943	*
16450	*
515792	*
835021	*
865944	1412.54
1120498	*
930346	*
1688948	1258.93
992375	*
978673	*
983444	3981.07
971985	1258.93
663100	*
838259	31622.78
838476	19952.62
786815	3162.28
10099	*
1087251	19952.62
768744	14125.38
812087	7079.46
735144	28183.83
271022	*
746702	*
1089223	*
705997	12589.25
772945	*
1035785	*
1036042	*
1011487	12589.25
945448	*
898497	*
1035932	*
13494	50.12
987637	*
853046	8912.51
1121256	*
1120770	*
835351	*
1016086	12589.25
998042	*
831827	6309.57
1091094	11220.18
963915	*
841883	31622.78
940360	15848.93
1104198	19952.62
991738	*
809480	2511.89
730826	14125.38
912178	22387.21
962114	2238.72
897222	25118.86
827038	*
1679505	1778.28
949859	*
878618	7943.28
968490	*
937760	6309.57
40747	*
1080728	*
835048	1995.26
19883	794.33
705952	*
811509	8912.51
941060	*
861128	*
775446	*
911619	15848.93
956658	*
811773	*
1011735	*
132080	*
1103352	4466.84
1030085	25118.86
762129	31622.78
968064	*
974880	*
952572	*
867527	*
858119	*
986221	*
728085	2818.38
1120224	*
77762	12589.25
742112	251.19
751642	*
12170	*
774640	19952.62
1023922	14125.38
904177	*
735623	*
1700413	*
119368	*
822892	15848.93
828201	3162.28
812943	1995.26
877876	1995.26
953116	794.33
1008667	*
8516	*
927385	*
856962	*
728727	*
729099	3981.07
899446	12589.25
790446	19952.62
932999	*
821407	*
995985	*
797681	*
816348	5011.87
1091229	*
1005832	*
1701178	*
949841	*
904887	*
1120624	*
1120626	*
1032663	*
977209	*
145293	*
1003567	*
751381	*
1120895	*
970656	*
911782	*
921505	*
789969	*
908707	*
812878	*
1120893	*
766131	*
583522	*
1006156	*
732959	*
979552	*
874486	1995.26
972647	7079.46
835148	*
421054	*
1121060	*
896583	1258.93
1121045	*
730500	*
1121172	*
778171	*
238277	*
205991	*
873401	3981.07
798385	*
855891	*
1121173	*
974600	*
1090821	*
971648	15848.93
947072	28183.83
738172	2511.89
1017083	*
375161	*
849802	*
320346	5011.87
778985	12589.25
898294	7943.28
866276	3548.13
992619	2511.89
43740	12589.25
1004040	22387.21
861003	19952.62
1702280	15848.93
739829	12589.25
868297	3981.07
14440	2511.89
908833	*
972713	*
898053	*
746863	*
1025510	*
744135	*
108752	*
939809	*
944329	*
877322	15848.93
181755	39810.72
1698560	*
75167	*
14864	*
839586	*
915224	3981.07
744606	*
966132	1584.89
804853	7943.28
837227	15848.93
69747	15848.93
1025005	2511.89
157660	3162.28
933742	28183.83
58110	*
779592	*
814113	*
821322	*
1121036	*
916463	*
1121013	*
905858	*
854995	*
943356	*
1120311	*
758207	*
1014798	*
843586	2511.89
805747	19952.62
1699903	3548.13
1686244	501.19
741737	7943.28
971839	12589.25
744978	12589.25
938723	*
753812	*
949321	*
398597	*
1121006	*
900164	3981.07
796519	1000.0
831732	794.33
818972	3981.07
909702	8912.51
840650	*
949857	*
754510	*
922717	28183.83
158347	12589.25
937315	5011.87
740894	3981.07
800639	630.96
128215	*
1120991	*
854545	*
836731	3162.28
991237	19952.62
994617	15848.93
731461	1258.93
936914	7943.28
741950	3981.07
760749	12589.25
1683041	*
808185	*
802599	*
989220	*
798979	*
1034896	*
1120397	*
1001302	25118.86
854733	17782.79
836581	11220.18
1015561	3162.28
977635	7943.28
1084530	10000.0
1028554	3548.13
880225	11220.18
851432	2511.89
734132	6309.57
954164	3162.28
729622	*
1698052	*
973375	*
948078	*
461371	*
1120359	*
971120	*
753721	*
742048	*
920460	630.96
21040	*
1035514	*
214861	*
831980	*
985008	*
976131	*
1013781	*
934530	*
1104040	*
1703877	*
1548076	31622.78
1005621	3548.13
767835	22387.21
1035232	12589.25
924570	8912.51
824404	25118.86
829811	*
824472	*
1019882	3162.28
760696	12589.25
975718	12589.25
798027	*
359778	*
914949	*
1120302	*
1004778	*
838582	*
56131	*
990098	*
832343	*
819239	*
1029333	*
1120852	*
967644	2238.72
950059	2511.89
967692	14125.38
858033	7943.28
937894	*
991993	*
1020871	3162.28
1021725	*
943755	*
1021476	*
253642	*
764463	28183.83
960983	11220.18
739405	5011.87
1014143	12589.25
1681197	17782.79
989901	7943.28
837654	12589.25
1120857	11220.18
833204	1995.26
848647	12589.25
1007160	*
775138	8912.51
1685517	31622.78
1022201	39810.72
1016485	794.33
1022320	*
803978	*
983640	*
993221	891.25
812064	3162.28
728133	3981.07
819518	6309.57
1684740	4466.84
847221	28183.83
104678	3162.28
868450	*
898319	3162.28
883339	1000.0
763580	4466.84
730018	14125.38
993386	12589.25
797157	*
258709	*
929901	*
979139	*
738357	*
726580	6309.57
2658	12589.25
1120853	*
4671	*
953454	*
364859	*
956825	3981.07
900150	3162.28
820548	39810.72
995642	12589.25
18536	1000.0
860405	7943.28
724486	*
847197	*
773355	*
838361	3981.07
802537	31622.78
846371	*
1028128	*
985016	3981.07
1698646	15848.93
876748	11220.18
870128	14125.38
1030941	*
819305	*
979597	1995.26
377578	*
1015343	3981.07
804601	15848.93
134824	10000.0
782092	2511.89
418412	7943.28
1014926	*
950370	10000.0
302896	5011.87
741989	*
664863	1995.26
943175	14125.38
836748	*
938259	15848.93
1121037	*
1030595	*
904103	15848.93
705864	25118.86
981005	*
706010	3162.28
977146	31622.78
705467	*
915759	*
1002406	17782.79
1034906	19952.62
855385	*
905731	10000.0
1120337	15848.93
981636	15848.93
144099	*
1120669	14125.38
959680	6309.57
192290	1584.89
976592	*
944883	*
871117	*
116326	*
1698064	1258.93
839017	12589.25
778974	25118.86
1120402	*
206324	*
824427	*
834195	28183.83
978349	3981.07
857699	3981.07
1121034	*
782700	*
931657	*
706051	10000.0
1015054	*
734879	*
1084454	*
729397	*
881931	*
761030	*
1015335	*
1006011	*
755610	*
929622	*
803275	*
34045	1000.0
1697753	22387.21
1014766	3981.07
898370	*
983761	12589.25
764606	19952.62
1313584	7943.28
870699	12589.25
808922	6309.57
21086	25118.86
900296	31622.78
766734	15848.93
933688	1778.28
951495	14125.38
421205	*
985035	1000.0
947820	22387.21
429016	*
1120988	*
468307	*
1035779	*
857614	*
38942	*
983203	*
863509	*
1017037	*
860930	*
799954	3162.28
978609	3162.28
829348	5011.87
795213	8912.51
743232	*
877251	*
1092556	*
846470	14125.38
430457	*
1103232	*
950113	*
819341	*
1031303	11220.18
1014434	398.11
879084	1995.26
916113	3981.07
797023	3162.28
737949	*
1687184	14125.38
816448	25118.86
787851	*
1120553	*
42473	*
1307046	*
871463	*
890468	*
832227	3981.07
790616	1584.89
779969	2511.89
793202	1584.89
294686	3162.28
912361	19952.62
740644	5011.87
920660	*
850582	*
773667	8912.51
986805	31622.78
58110	*
421017	31622.78
993210	*
339832	*
597624	14125.38
121485	794.33
1105296	15848.93
1017938	3162.28
1094678	17782.79
881669	1122.02
1036370	1584.89
950905	*
823157	25118.86
864805	12589.25
936586	7943.28
852761	7079.46
953679	25118.86
910439	*
848466	562.34
792170	3981.07
806875	*
18562	*
860972	12589.25
915429	5011.87
1120545	*
1031636	15848.93
999145	1258.93
757294	14125.38
746672	*
816870	*
871605	*
1007452	*
51056	*
810896	*
1120675	*
972194	14125.38
772042	794.33
827789	*
1120419	*
1120294	*
78331	*
778259	*
806595	*
824427	*
754845	*
832022	630.96
788350	15848.93
1083911	15848.93
885686	*
994312	*
969423	*
1702307	14125.38
735514	12589.25
1120693	*
752420	*
509655	*
743667	*
794582	*
781178	15848.93
1685958	7079.46
13504	*
1120830	*
516834	*
983246	*
93164	*
695600	*
186125	*
758366	*
732035	*
986931	39810.72
798831	3548.13
1687676	22387.21
948475	14125.38
872107	12589.25
238	*
950708	19952.62
881434	3162.28
834761	794.33
795512	25118.86
758241	3162.28
845997	15848.93
797471	3981.07
116377	5011.87
837489	35481.34
742437	6309.57
977288	7943.28
1017962	12589.25
1085898	3981.07
1007058	28183.83
851104	*
920575	*
674824	*
838000	*
873743	*
1016093	*
1321411	*
66029	12589.25
932699	*
74946	*
937131	12589.25
1120843	*
756334	*
595259	*
784035	*
858083	3162.28
939198	*
2124	*
1681597	*
978130	*
960273	*
859138	1584.89
916872	*
998577	*
1033217	*
752291	*
923699	12589.25
1003244	3162.28
951041	*
1120374	*
1111031	*
925608	14125.38
757988	*
874437	5011.87
1699813	*
1120668	25118.86
907097	*
836448	*
981599	*
766968	*
741998	3162.28
985454	11220.18
841530	199.53
925410	8912.51
264419	*
755115	*
825566	*
912219	*
903689	*
992893	*
998360	7943.28
746298	2511.89
818658	*
739345	*
866880	12589.25
974326	*
823175	*
1121130	*
1019710	1000.0
982187	*
742414	*
741967	*
14090	15848.93
822493	*
1321487	31622.78
1094317	17782.79
1120580	*
986892	10000.0
95805	1258.93
791540	*
1120993	*
14864	*
1683567	*
1120385	*
813649	15848.93
1678516	7079.46
784624	*
38933	*
1543792	*
1007163	25118.86
775547	1122.02
857646	12589.25
991067	25118.86
994169	2511.89
150714	19952.62
1001190	*
10584	15848.93
772817	*
846513	*
809014	11220.18
142445	*
929714	*
789339	*
1697521	15848.93
785721	11220.18
872687	6309.57
992527	15848.93
946922	1995.26
916983	12589.25
452627	*
752916	*
857289	*
239050	*
925766	14125.38
726529	3548.13
756940	12589.25
875187	*
66831	12589.25
1120234	*
938235	*
1679938	14125.38
752794	3162.28
750971	*
906321	17782.79
978672	*
791835	*
1121076	*
772690	*
1121061	*
1083879	*
1121106	*
1121040	*
912815	12589.25
738429	12589.25
741797	6309.57
894058	*
768906	*
421305	*
1110393	*
430431	*
752274	*
807030	12589.25
808595	891.25
927562	7079.46
810052	*
58097	*
975517	25118.86
730434	12589.25
2261	*
965820	3162.28
878632	2511.89
828818	*
1015425	*
81347	*
843192	14125.38
886717	19952.62
1685945	11220.18
938623	*
787751	14125.38
895090	11220.18
374548	5011.87
942189	*
1120704	*
772803	*
898116	*
946781	*
783803	3981.07
798254	*
1702320	*
835493	*
989220	*
1005789	1000.0
855619	12589.25
1022930	*
1016470	*
853921	*
846032	*
794395	*
900715	15848.93
966180	*
867009	*
903086	*
994765	*
1121056	*
1000546	*
1010993	28183.83
749583	*
1023469	7943.28
820782	*
932520	25118.86
801927	*
869586	*
858623	12589.25
1017383	3981.07
784609	10000.0
829294	12589.25
835436	*
917286	3548.13
805623	2238.72
724915	3981.07
899075	15848.93
786553	5623.41
857699	6309.57
886933	1122.02
1007144	2818.38
2045	*
901848	15848.93
982129	3981.07
1125	*
789565	*
908739	*
776117	*
861709	3162.28
858135	*
59752	*
966404	2511.89
903304	14125.38
882753	8912.51
922860	*
900939	*
1121198	*
42430	10000.0
915558	630.96
661896	*
755670	*
84637	*
608732	15848.93
1120525	14125.38
970953	12589.25
746570	*
1013807	19952.62
890024	*
879237	14125.38
872446	*
898046	*
962954	28183.83
1684853	*
1148	*
920087	3162.28
1680657	*
758349	6309.57
993229	*
498730	*
823503	*
1089844	*
774012	*
1113589	*
57946	10000.0
758536	7943.28
774004	*
744777	*
1032826	7079.46
820746	3981.07
741062	*
924058	*
1080107	*
981350	*
861481	*
1319804	*
733073	*
793260	10000.0
1120989	*
1120655	*
949424	*
1701144	15848.93
962191	*
1120512	*
664977	*
460185	3981.07
812199	*
785741	*
1120568	*
83018	15848.93
836313	15848.93
818650	3162.28
733758	14125.38
933008	25118.86
901611	3162.28
820240	3162.28
833900	3981.07
784628	15848.93
798846	707.95
757500	15848.93
883387	22387.21
726025	3548.13
1120247	1000.0
842474	7943.28
1013017	5011.87
1017711	1995.26
280028	31622.78
888956	1122.02
876942	794.33
833013	*
772820	*
1011738	*
1689159	*
992972	*
976287	*
716825	*
797298	*
726641	*
869706	*
989481	*
781070	*
869606	*
779967	*
1020649	10000.0
927224	4466.84
1702759	1122.02
825556	15848.93
67774	5011.87
818053	15848.93
962140	*
694927	*
1004581	*
1121197	*
1004100	17782.79
